customer_id,first_name,last_name,iin,birth_date,gender,city,segment,manager_id,registered_at,updated_at
881,Ефим,Афанасьев,060857823471,2006-03-04,M,Atyrau,mass,21,2025-01-05 20:55:30,2025-04-10 20:55:30
882,Эммануил,Павлов,065829209962,2009-12-12,M,Atyrau,mass,28,2024-12-07 08:59:57,2025-04-13 08:59:57
883,Агата,Ершова,207343738573,1988-08-11,F,Karaganda,mass,33,2025-11-09 13:09:33,2026-04-13 13:09:33
884,Ладислав,Блохин,724316732166,1991-02-18,M,Karaganda,mass,1,2024-10-21 19:44:06,2025-04-16 19:44:06
885,Екатерина,Комиссарова,117494631300,1967-02-03,F,Shymkent,mass,46,2025-07-19 18:52:49,2025-08-13 18:52:49
886,Всеслав,Фадеев,553079045379,1971-06-21,M,Karaganda,wealth,6,2024-12-14 07:07:44,2025-01-27 07:07:44
887,Зоя,Калинина,217786411122,2002-12-12,F,Taraz,mass,28,2024-10-02 23:00:09,2024-12-29 23:00:09
888,Лидия,Ковалева,596325315758,1992-06-23,F,Aktobe,mass,3,2023-07-27 06:56:31,2024-01-16 06:56:31
889,Агата,Чернова,247880119925,2004-01-27,F,Atyrau,premium,6,2025-04-14 14:18:37,2025-08-07 14:18:37
890,Нина,Захарова,226740853104,1961-02-17,F,Semey,mass,5,2023-06-22 11:11:47,2023-11-24 11:11:47
891,Василиса,Щербакова,271399358283,1980-08-03,F,Aktobe,mass,3,2023-04-20 16:07:58,2023-10-16 16:07:58
892,Твердислав,Крюков,342983129924,2007-09-14,M,Karaganda,wealth,35,2024-07-21 21:14:05,2024-10-21 21:14:05
893,Иван,Овчинников,471669736159,2005-12-23,M,Aktobe,wealth,35,2024-08-31 04:20:47,2025-03-07 04:20:47
894,Тамара,Щукина,455186093514,1984-08-08,F,Oskemen,premium,9,2023-09-29 04:23:23,2023-12-02 04:23:23
895,Людмила,Богданова,895971125245,1981-05-17,F,Atyrau,wealth,7,2025-05-06 22:08:55,2025-06-13 22:08:55
896,Никон,Самойлов,091821897521,1964-01-07,M,Astana,mass,12,2024-03-09 02:24:29,2024-05-06 02:24:29
897,Андроник,Кудряшов,634195665843,1961-01-02,M,Semey,mass,19,2023-07-04 23:58:56,2023-08-21 23:58:56
898,Акулина,Рыбакова,925966050447,2009-05-16,F,Shymkent,mass,21,2024-12-03 21:41:57,2025-02-20 21:41:57
899,Анжела,Самойлова,600794790823,2012-10-12,F,Pavlodar,mass,5,2023-07-27 05:39:07,2023-10-19 05:39:07
900,Лонгин,Игнатьев,483209338778,1980-03-02,M,Aktobe,mass,29,2023-06-20 01:57:33,2023-11-05 01:57:33
901,Наталья,Дроздова,957450774521,2007-12-07,F,Atyrau,premium,40,2025-09-19 11:20:08,2025-12-31 11:20:08
902,Онуфрий,Рогов,024585496463,1993-04-13,M,Atyrau,mass,12,2024-11-28 04:30:10,2025-02-28 04:30:10
903,Наина,Калинина,805191873865,1976-10-03,F,Pavlodar,mass,20,2023-08-19 21:23:31,2023-09-08 21:23:31
904,Викентий,Маслов,104339447612,2014-01-07,M,Shymkent,wealth,5,2023-11-12 05:36:01,2023-12-06 05:36:01
905,Адриан,Меркушев,594119354889,1983-09-18,M,Taraz,mass,9,2025-03-18 21:21:15,2025-04-13 21:21:15
906,Лидия,Романова,804505184059,1964-06-19,F,Astana,premium,26,2024-02-02 14:36:29,2024-03-29 14:36:29
907,Юлия,Рыбакова,182895968820,2003-07-22,F,Semey,premium,34,2024-11-06 15:56:31,2024-12-22 15:56:31
908,Митофан,Беляев,214399734035,1965-04-17,M,Astana,mass,37,2024-01-25 15:14:32,2024-04-29 15:14:32
909,Поликарп,Сазонов,818010872870,2011-02-03,M,Shymkent,mass,3,2024-04-14 18:05:31,2024-04-22 18:05:31
910,Валентина,Николаева,604986853762,2017-12-10,F,Shymkent,wealth,37,2025-10-19 10:22:40,2026-03-01 10:22:40
911,Нина,Сафонова,283524180679,2002-07-15,F,Karaganda,wealth,20,2024-11-02 05:24:24,2025-03-19 05:24:24
912,Олег,Назаров,031764608287,1992-04-16,M,Oskemen,mass,34,2025-05-26 00:10:56,2025-12-07 00:10:56
913,Богдан,Афанасьев,089474527225,1977-07-07,M,Semey,mass,12,2025-01-19 19:33:27,2025-04-10 19:33:27
914,Леонид,Кононов,410344203633,1995-08-16,M,Shymkent,mass,37,2024-12-04 03:05:41,2025-01-19 03:05:41
915,Мартьян,Поляков,371467668001,2005-07-13,M,Pavlodar,mass,39,2024-05-01 22:25:01,2024-10-23 22:25:01
916,Мариан,Гуляев,743616469392,1967-06-17,M,Shymkent,mass,6,2025-08-07 13:08:42,2026-01-24 13:08:42
917,Давыд,Воробьев,793908760338,1976-06-04,M,Taraz,wealth,42,2025-06-27 09:02:40,2025-12-19 09:02:40
918,Раиса,Калашникова,340804115037,1992-11-06,F,Almaty,mass,43,2024-10-06 03:03:21,2025-04-16 03:03:21
919,Викентий,Лобанов,969706503984,2005-06-09,M,Atyrau,premium,49,2025-11-11 23:34:42,2026-01-22 23:34:42
920,Сократ,Григорьев,602686153796,1990-07-18,M,Shymkent,mass,24,2025-10-18 06:40:20,2026-01-25 06:40:20
921,Милен,Шестаков,556349805740,1981-09-04,M,Oskemen,premium,18,2025-11-26 22:33:29,2026-05-22 22:33:29
922,Гедеон,Фролов,525932043813,1979-07-22,M,Shymkent,premium,23,2023-12-28 17:17:48,2023-12-30 17:17:48
923,Варфоломей,Куликов,281151019717,1987-08-10,M,Taraz,wealth,7,2024-08-12 17:35:40,2024-08-29 17:35:40
924,Исай,Лазарев,688026954208,1970-06-19,M,Astana,mass,26,2023-12-07 22:23:58,2024-03-29 22:23:58
925,Дементий,Елисеев,083993857535,1976-09-10,M,Astana,mass,38,2023-10-09 19:20:01,2024-04-14 19:20:01
926,Виктория,Мишина,284810643129,1962-03-19,F,Atyrau,mass,1,2025-02-14 18:34:58,2025-06-07 18:34:58
927,Афиноген,Борисов,270171666095,1971-03-03,M,Semey,premium,32,2025-09-28 12:06:50,2026-04-01 12:06:50
928,Семен,Суворов,475235053764,1968-06-13,M,Pavlodar,premium,34,2024-01-28 12:23:54,2024-02-08 12:23:54
929,Феоктист,Мишин,476809619415,1989-10-04,M,Aktobe,wealth,4,2023-11-23 13:01:45,2024-05-09 13:01:45
930,Фока,Третьяков,710565682612,1984-11-20,M,Aktobe,mass,18,2024-07-22 19:49:14,2025-01-05 19:49:14
931,Феофан,Носков,870995776771,2016-11-18,M,Karaganda,mass,18,2023-12-13 19:00:13,2024-06-12 19:00:13
932,Ярополк,Марков,439613187548,1996-07-11,M,Aktobe,mass,13,2025-05-20 19:51:15,2025-05-20 19:51:15
933,Лука,Алексеев,284390510015,1997-04-18,M,Astana,mass,20,2025-01-12 01:09:22,2025-04-18 01:09:22
934,Потап,Виноградов,929029526310,1978-03-19,M,Astana,mass,32,2023-08-02 18:22:13,2023-08-05 18:22:13
935,Рюрик,Зуев,388947837905,1995-04-28,M,Taraz,mass,4,2024-12-20 11:24:04,2025-03-07 11:24:04
936,Клавдия,Евсеева,093137753361,1977-01-09,F,Shymkent,wealth,11,2023-10-25 15:40:19,2024-01-31 15:40:19
937,Кир,Капустин,927697953615,2006-01-16,M,Almaty,premium,48,2024-10-12 20:54:42,2025-02-15 20:54:42
938,Аполлон,Казаков,123806622321,1985-04-10,M,Oskemen,mass,24,2023-12-04 04:00:34,2024-05-22 04:00:34
939,Сильвестр,Богданов,299060736409,1983-12-17,M,Taraz,wealth,30,2024-12-22 06:44:46,2025-07-09 06:44:46
940,Ксения,Суворова,234587279693,1981-07-10,F,Pavlodar,mass,37,2023-06-06 01:23:17,2023-10-04 01:23:17
941,Нонна,Петрова,559022033595,2015-06-22,F,Aktobe,premium,6,2024-11-23 11:00:14,2025-02-18 11:00:14
942,Арефий,Фомин,395381824913,2012-10-18,M,Astana,mass,12,2023-11-13 11:21:51,2024-02-19 11:21:51
943,Конон,Воробьев,965289833370,2010-10-30,M,Pavlodar,mass,43,2023-05-20 14:56:18,2023-12-03 14:56:18
944,Анна,Горбачева,906745319074,2009-12-20,F,Aktobe,mass,11,2025-05-13 20:01:17,2025-07-05 20:01:17
945,Фёкла,Селезнева,849728660461,2018-02-22,F,Almaty,premium,34,2023-09-17 02:42:13,2023-12-31 02:42:13
946,Мария,Суворова,244543141960,2016-06-15,F,Taraz,wealth,10,2023-07-18 00:07:51,2023-11-07 00:07:51
947,Фома,Жданов,590946701481,1998-03-02,M,Almaty,premium,20,2025-12-05 12:39:19,2026-02-01 12:39:19
948,Андроник,Савельев,560991163171,1962-05-27,M,Atyrau,premium,12,2023-11-04 17:11:35,2024-03-30 17:11:35
949,Ульяна,Кулагина,793862216746,1977-01-20,F,Semey,premium,39,2023-10-20 16:37:52,2023-12-03 16:37:52
950,Евгений,Марков,687231403039,2009-06-14,M,Oskemen,mass,33,2025-03-11 12:05:30,2025-04-27 12:05:30
951,Элеонора,Мухина,788100133885,2010-01-31,F,Semey,premium,12,2024-04-18 08:09:53,2024-10-15 08:09:53
952,Сидор,Алексеев,847287437129,1979-06-10,M,Shymkent,mass,11,2023-04-19 08:17:10,2023-10-18 08:17:10
953,Аркадий,Савельев,293985766819,1996-05-02,M,Almaty,mass,12,2024-03-21 20:11:22,2024-08-26 20:11:22
954,Валентина,Корнилова,928747065264,1969-05-18,F,Karaganda,mass,32,2025-05-28 12:18:57,2025-11-15 12:18:57
955,Лукия,Кулакова,151807165235,2002-06-25,F,Taraz,mass,5,2025-05-10 06:40:11,2025-07-29 06:40:11
956,Анжелика,Селезнева,357963470593,1998-06-03,F,Aktobe,mass,37,2023-10-13 08:57:37,2024-04-01 08:57:37
957,Дементий,Волков,954480880196,1966-05-19,M,Atyrau,wealth,42,2024-05-19 00:35:23,2024-09-23 00:35:23
958,Иосиф,Рогов,102279645409,2002-07-29,M,Karaganda,mass,11,2025-08-13 00:17:55,2025-11-30 00:17:55
959,Нинель,Быкова,791437435566,1997-09-17,F,Taraz,mass,41,2023-06-30 08:45:55,2023-08-22 08:45:55
960,Светлана,Галкина,633057532115,1991-07-30,F,Almaty,wealth,23,2025-06-06 20:21:55,2025-10-08 20:21:55
961,Эмилия,Яковлева,494704533644,2011-05-09,F,Oskemen,premium,29,2025-03-27 14:23:20,2025-06-14 14:23:20
962,Михаил,Давыдов,360804364079,2010-09-10,M,Pavlodar,premium,12,2024-10-27 17:35:04,2025-02-22 17:35:04
963,Ия,Колесникова,535330340315,2001-07-04,F,Pavlodar,premium,14,2025-10-11 20:03:20,2026-01-28 20:03:20
964,Надежда,Носова,696553394423,1983-06-25,F,Aktobe,premium,15,2025-05-04 21:05:40,2025-07-21 21:05:40
965,Лукия,Ларионова,315626892525,1984-03-10,F,Pavlodar,mass,2,2023-10-18 21:09:03,2024-02-29 21:09:03
966,Эммануил,Зайцев,346499657582,1982-05-10,M,Shymkent,mass,1,2025-08-03 16:56:23,2026-02-13 16:56:23
967,Лора,Голубева,140385167345,1971-04-10,F,Almaty,mass,1,2025-08-20 22:15:49,2025-08-30 22:15:49
968,Лора,Белова,391658173117,2001-05-26,F,Taraz,wealth,26,2025-03-21 05:32:06,2025-06-20 05:32:06
969,Тамара,Ларионова,689548969232,1983-04-09,F,Taraz,mass,25,2025-06-19 13:22:39,2025-08-14 13:22:39
970,Никандр,Бобров,502814970232,1983-10-14,M,Pavlodar,mass,42,2025-10-17 16:00:26,2025-11-13 16:00:26
971,Ипполит,Владимиров,747667505993,1972-08-20,M,Atyrau,wealth,18,2025-02-25 16:17:32,2025-06-02 16:17:32
972,Эраст,Уваров,648029380278,1964-03-17,M,Shymkent,mass,36,2025-07-27 03:54:19,2025-12-30 03:54:19
973,Виктория,Миронова,438912517003,2011-06-18,F,Astana,mass,14,2024-10-24 11:38:49,2024-10-26 11:38:49
974,Болеслав,Логинов,447197384476,1991-03-01,M,Taraz,mass,48,2025-12-08 16:47:44,2025-12-22 16:47:44
975,Вячеслав,Фомичев,091257810297,1964-03-09,M,Shymkent,premium,19,2025-03-21 03:36:47,2025-07-16 03:36:47
976,Милий,Никифоров,790411728087,1983-03-26,M,Semey,mass,47,2023-05-06 05:08:13,2023-11-20 05:08:13
977,Никифор,Титов,632176890355,1999-07-16,M,Shymkent,wealth,44,2023-09-01 08:18:20,2023-12-30 08:18:20
978,Чеслав,Рогов,015856372257,1982-03-12,M,Oskemen,mass,41,2025-01-17 07:04:01,2025-03-06 07:04:01
979,Анжелика,Никифорова,009145236496,1966-08-19,F,Oskemen,wealth,4,2024-05-22 21:09:49,2024-09-23 21:09:49
980,Тамара,Мельникова,953562357811,1975-09-29,F,Shymkent,mass,25,2024-01-20 22:08:20,2024-07-29 22:08:20
981,Лора,Авдеева,108111662839,1977-07-09,F,Almaty,premium,35,2025-04-19 16:24:31,2025-06-08 16:24:31
982,Владимир,Агафонов,490555532018,2015-01-26,M,Pavlodar,wealth,33,2023-04-06 14:41:41,2023-09-28 14:41:41
983,Светлана,Тарасова,374271461874,1984-01-17,F,Shymkent,mass,32,2025-10-18 04:10:05,2026-02-16 04:10:05
984,Наталья,Панфилова,314830816591,1985-08-23,F,Astana,mass,21,2023-10-09 18:49:02,2024-04-22 18:49:02
985,Майя,Соколова,377444714876,1976-02-20,F,Almaty,mass,25,2025-05-21 22:50:23,2025-06-09 22:50:23
986,Майя,Никифорова,063172580582,1974-02-01,F,Astana,wealth,42,2024-02-20 15:20:28,2024-03-12 15:20:28
987,Дмитрий,Селиверстов,107591314444,1960-10-03,M,Astana,wealth,38,2023-08-13 19:53:07,2023-09-10 19:53:07
988,Екатерина,Александрова,397860355945,1981-12-09,F,Taraz,premium,21,2025-04-06 06:25:57,2025-10-21 06:25:57
989,Пелагея,Григорьева,337572611981,1977-05-05,F,Shymkent,mass,20,2024-03-17 11:41:05,2024-09-09 11:41:05
990,Зиновий,Кудрявцев,229245877146,1973-10-06,M,Pavlodar,premium,40,2025-11-14 14:49:21,2026-04-15 14:49:21
991,Виктория,Воробьева,651702447770,1991-03-16,F,Karaganda,premium,11,2024-05-20 01:26:54,2024-10-05 01:26:54
992,Кира,Сазонова,806312527951,1997-06-29,F,Atyrau,mass,43,2025-06-15 06:34:48,2025-12-31 06:34:48
993,Варлаам,Селезнев,614422892863,1978-04-15,M,Karaganda,wealth,31,2025-10-30 09:34:26,2026-02-11 09:34:26
994,Тимур,Щукин,899771425919,1977-01-12,M,Shymkent,premium,33,2024-07-31 13:19:53,2024-09-09 13:19:53
995,Степан,Петров,168728468539,1961-10-10,M,Pavlodar,mass,32,2023-06-23 16:14:22,2023-09-29 16:14:22
996,Мартын,Шашков,635085162764,1999-11-20,M,Pavlodar,mass,30,2024-03-04 22:32:12,2024-07-10 22:32:12
997,Ян,Титов,865261698133,1995-10-26,M,Semey,mass,49,2025-01-04 05:33:23,2025-02-16 05:33:23
998,Фёкла,Мельникова,435593224677,1972-03-30,F,Atyrau,wealth,39,2024-05-21 20:51:40,2024-05-26 20:51:40
999,Виктория,Сорокина,745904645553,2004-09-05,F,Aktobe,premium,23,2025-03-31 03:29:51,2025-09-22 03:29:51
1000,Евгения,Никонова,165342856275,2007-11-02,F,Astana,mass,19,2024-11-10 15:55:28,2025-05-27 15:55:28
