card_id,client_id,account_id,card_number_masked,card_type,card_level,issue_date,expiry_date,card_status
375,692,71,4518********5656,visa,classic,2023-04-30,2026-04-29,expired
376,596,1789,4307********2536,visa,platinum,2023-12-28,2026-12-27,active
377,1360,1230,4901********3855,mastercard,gold,2024-05-12,2027-05-12,active
378,1049,1513,4931********7124,mastercard,classic,2024-07-26,2027-07-26,active
379,1934,57,4370********7355,visa,classic,2026-02-20,2029-02-19,active
380,1001,1602,4417********8977,visa,platinum,2024-07-19,2027-07-19,active
381,1327,652,4407********8020,visa,classic,2023-05-08,2026-05-07,expired
382,463,2177,4396********8196,mastercard,gold,2025-07-07,2028-07-06,active
383,1283,898,4796********4958,mastercard,platinum,2026-04-10,2029-04-09,active
384,1161,786,4711********3053,visa,platinum,2024-10-11,2027-10-11,active
385,1106,310,4583********5734,mastercard,platinum,2025-08-07,2028-08-06,active
386,1007,2405,4882********4686,visa,classic,2026-02-05,2029-02-04,blocked
387,643,1742,4502********8511,mastercard,classic,2025-03-18,2028-03-17,active
388,1276,908,4335********1131,visa,classic,2024-04-13,2027-04-13,active
389,1002,603,4848********1181,visa,gold,2024-09-05,2027-09-05,active
390,790,1179,4388********6129,mastercard,classic,2024-01-15,2027-01-14,blocked
391,1939,2298,4188********5683,visa,gold,2024-08-17,2027-08-17,expired
392,1781,1746,4260********4010,visa,platinum,2024-06-18,2027-06-18,active
393,1125,1162,4677********3448,visa,classic,2026-03-26,2029-03-25,active
394,65,1510,4338********2560,visa,classic,2024-01-31,2027-01-30,active
395,1076,2096,4585********1652,mastercard,platinum,2024-12-13,2027-12-13,active
396,384,1578,4364********5002,visa,platinum,2024-01-01,2026-12-31,expired
397,1383,573,4569********7783,mastercard,classic,2025-01-15,2028-01-15,active
398,347,555,4155********2911,visa,gold,2024-02-17,2027-02-16,blocked
399,1632,946,4454********4603,visa,platinum,2025-12-04,2028-12-03,active
400,1963,2997,4288********6480,mastercard,gold,2024-01-01,2026-12-31,expired
401,753,875,4569********9897,mastercard,gold,2024-10-20,2027-10-20,expired
402,1910,2995,4881********4048,visa,classic,2025-08-20,2028-08-19,expired
403,510,1570,4754********7938,mastercard,classic,2025-02-26,2028-02-26,blocked
404,1346,2669,4047********4783,visa,gold,2024-03-27,2027-03-27,active
405,1349,2628,4816********1138,visa,gold,2025-09-10,2028-09-09,active
406,1326,1554,4362********9530,visa,classic,2024-01-20,2027-01-19,active
407,937,121,4473********8591,visa,platinum,2025-10-25,2028-10-24,expired
408,249,2660,4129********1017,mastercard,classic,2023-05-24,2026-05-23,active
409,837,810,4820********6640,visa,classic,2024-01-05,2027-01-04,expired
410,459,2187,4006********3964,visa,gold,2024-11-21,2027-11-21,active
411,1654,1619,4101********3800,visa,gold,2024-09-20,2027-09-20,expired
412,600,314,4804********3039,mastercard,platinum,2024-12-27,2027-12-27,active
413,34,1563,4702********6997,visa,gold,2023-10-17,2026-10-16,active
414,1071,234,4791********2836,mastercard,classic,2025-02-22,2028-02-22,expired
415,1221,508,4380********6444,visa,platinum,2024-01-12,2027-01-11,expired
416,585,1337,4901********6127,mastercard,platinum,2025-08-25,2028-08-24,blocked
417,209,1386,4171********2543,mastercard,platinum,2025-06-20,2028-06-19,expired
418,1125,112,4045********1824,mastercard,classic,2024-09-10,2027-09-10,blocked
419,972,1579,4547********4538,visa,platinum,2024-11-06,2027-11-06,blocked
420,1898,411,4623********3532,mastercard,classic,2025-01-24,2028-01-24,expired
421,444,219,4282********6434,mastercard,classic,2025-12-20,2028-12-19,active
422,1125,2115,4526********3262,visa,platinum,2025-07-26,2028-07-25,blocked
423,949,1308,4166********1019,visa,classic,2024-11-30,2027-11-30,expired
424,753,1081,4218********5825,visa,platinum,2024-02-26,2027-02-25,active
425,621,760,4138********3547,visa,gold,2025-09-07,2028-09-06,active
426,1457,912,4284********5566,mastercard,gold,2025-05-26,2028-05-25,active
427,799,808,4748********3157,visa,classic,2024-11-27,2027-11-27,blocked
428,794,440,4997********6896,visa,platinum,2025-08-21,2028-08-20,active
429,1898,545,4689********3073,visa,classic,2025-12-15,2028-12-14,active
430,1877,486,4649********4405,visa,gold,2024-05-29,2027-05-29,active
431,82,2476,4224********3149,visa,platinum,2025-04-29,2028-04-28,blocked
432,594,388,4509********6884,visa,platinum,2024-10-23,2027-10-23,active
433,1681,2917,4249********7110,visa,classic,2023-11-09,2026-11-08,active
434,1030,1193,4515********2532,mastercard,gold,2024-12-10,2027-12-10,active
435,1103,1231,4416********5152,mastercard,classic,2024-04-24,2027-04-24,active
436,167,1211,4698********1941,mastercard,platinum,2023-07-07,2026-07-06,expired
437,1127,1274,4236********8208,mastercard,gold,2025-08-02,2028-08-01,active
438,377,1940,4407********2572,visa,classic,2023-06-15,2026-06-14,active
439,1852,2304,4700********1375,visa,platinum,2024-03-02,2027-03-02,active
440,1543,931,4425********2212,mastercard,gold,2023-07-31,2026-07-30,blocked
441,1532,136,4885********1669,visa,platinum,2024-02-09,2027-02-08,expired
442,1307,1781,4223********2955,visa,gold,2024-12-20,2027-12-20,active
443,33,2168,4862********9867,mastercard,classic,2025-11-08,2028-11-07,expired
444,1578,1498,4396********7420,visa,classic,2024-05-21,2027-05-21,expired
445,1785,2257,4083********4326,visa,gold,2023-08-02,2026-08-01,blocked
446,324,367,4014********9209,visa,gold,2026-01-08,2029-01-07,blocked
447,1996,2025,4570********7038,mastercard,gold,2024-05-12,2027-05-12,blocked
448,189,2898,4976********1664,mastercard,classic,2025-11-16,2028-11-15,blocked
449,1302,30,4952********3506,visa,platinum,2024-02-03,2027-02-02,expired
450,1612,2502,4823********7450,mastercard,gold,2026-01-23,2029-01-22,active
451,1003,2969,4310********5701,mastercard,gold,2025-10-15,2028-10-14,active
452,703,1048,4451********8069,mastercard,classic,2023-11-15,2026-11-14,active
453,1369,2888,4619********4089,visa,platinum,2025-10-24,2028-10-23,blocked
454,1236,1422,4352********1139,mastercard,platinum,2026-02-06,2029-02-05,expired
455,495,1489,4385********3740,mastercard,classic,2024-11-10,2027-11-10,active
456,1376,184,4866********3767,mastercard,classic,2023-05-09,2026-05-08,blocked
457,773,1135,4903********2924,visa,gold,2025-02-23,2028-02-23,active
458,10,189,4261********4546,mastercard,platinum,2025-06-28,2028-06-27,active
459,283,421,4941********6628,mastercard,gold,2025-06-26,2028-06-25,active
460,1314,171,4103********9432,visa,platinum,2024-12-13,2027-12-13,blocked
461,218,1378,4971********2607,mastercard,classic,2025-11-28,2028-11-27,active
462,1749,461,4741********6097,visa,platinum,2024-12-13,2027-12-13,expired
463,1344,44,4584********7230,mastercard,classic,2024-02-23,2027-02-22,active
464,1048,88,4573********6551,visa,classic,2025-09-04,2028-09-03,active
465,28,1323,4969********8551,visa,gold,2025-04-23,2028-04-22,active
466,1198,1741,4373********9710,visa,classic,2024-05-24,2027-05-24,active
467,1135,706,4266********4314,visa,platinum,2024-02-07,2027-02-06,active
468,76,904,4079********2289,mastercard,platinum,2023-09-18,2026-09-17,expired
469,1754,283,4511********7646,visa,gold,2025-09-16,2028-09-15,active
470,1642,2459,4378********8649,mastercard,platinum,2024-07-17,2027-07-17,expired
471,1917,694,4691********5400,mastercard,gold,2024-12-05,2027-12-05,blocked
472,323,2090,4411********5395,mastercard,classic,2023-06-11,2026-06-10,active
473,531,2067,4990********4930,mastercard,gold,2024-08-01,2027-08-01,expired
474,1795,258,4483********5437,mastercard,gold,2023-07-08,2026-07-07,expired
475,1087,2645,4795********9237,mastercard,classic,2024-05-02,2027-05-02,blocked
476,616,2595,4213********5593,visa,classic,2024-06-22,2027-06-22,active
477,198,2443,4351********5678,mastercard,classic,2025-05-12,2028-05-11,expired
478,1204,2884,4714********1129,mastercard,platinum,2026-03-22,2029-03-21,active
479,499,1217,4520********2434,mastercard,classic,2025-11-21,2028-11-20,blocked
480,395,1042,4610********3336,mastercard,gold,2023-09-26,2026-09-25,expired
481,778,2454,4390********7505,mastercard,gold,2025-05-12,2028-05-11,active
482,677,150,4115********4924,visa,gold,2024-08-09,2027-08-09,active
483,494,1737,4139********4925,mastercard,platinum,2023-11-10,2026-11-09,expired
484,1047,2359,4121********5353,visa,gold,2024-08-04,2027-08-04,active
485,436,2393,4955********5684,visa,platinum,2024-05-25,2027-05-25,active
486,1548,2442,4666********9920,visa,classic,2023-09-03,2026-09-02,active
487,242,2113,4963********7806,visa,gold,2025-04-21,2028-04-20,active
488,1838,2418,4907********6061,visa,platinum,2025-04-11,2028-04-10,active
489,722,135,4463********7760,visa,platinum,2023-09-10,2026-09-09,blocked
490,917,2931,4231********2708,visa,classic,2025-09-27,2028-09-26,expired
491,1144,832,4661********2998,mastercard,platinum,2023-12-29,2026-12-28,active
492,74,1801,4941********3736,visa,classic,2025-04-14,2028-04-13,active
493,806,2930,4377********9994,mastercard,classic,2025-11-10,2028-11-09,expired
494,906,2989,4287********6215,visa,classic,2026-03-27,2029-03-26,active
495,552,1899,4835********5577,visa,gold,2023-09-14,2026-09-13,expired
496,1903,865,4816********8547,mastercard,gold,2024-02-24,2027-02-23,blocked
497,916,529,4049********2842,mastercard,classic,2025-05-16,2028-05-15,active
498,1737,2220,4890********1414,mastercard,gold,2024-03-13,2027-03-13,active
499,971,431,4227********8286,mastercard,gold,2026-02-03,2029-02-02,active
500,182,2744,4591********8044,mastercard,platinum,2025-05-09,2028-05-08,active
501,1568,1745,4416********4085,visa,gold,2024-09-16,2027-09-16,active
502,1211,611,4114********5565,visa,platinum,2025-12-22,2028-12-21,active
503,1650,950,4947********6850,visa,gold,2025-01-16,2028-01-16,expired
504,1877,2812,4064********1402,mastercard,gold,2024-02-07,2027-02-06,expired
505,1484,222,4674********1747,visa,classic,2025-12-08,2028-12-07,active
506,369,1916,4495********3919,visa,classic,2024-02-21,2027-02-20,active
507,1905,2412,4190********6239,mastercard,platinum,2023-08-09,2026-08-08,active
508,209,1037,4122********7970,visa,platinum,2023-12-24,2026-12-23,active
509,814,2646,4232********3022,visa,gold,2023-12-27,2026-12-26,expired
510,1398,933,4825********2422,mastercard,classic,2023-06-23,2026-06-22,active
511,1311,2556,4203********2992,visa,gold,2025-06-05,2028-06-04,expired
512,1898,174,4354********6751,visa,platinum,2024-03-02,2027-03-02,blocked
513,618,566,4180********1438,visa,platinum,2024-03-06,2027-03-06,blocked
514,811,1961,4802********5032,mastercard,classic,2025-07-05,2028-07-04,active
515,632,813,4989********6771,visa,classic,2023-04-25,2026-04-24,active
516,1834,2688,4173********3470,mastercard,classic,2025-06-23,2028-06-22,expired
517,1994,959,4194********9555,visa,classic,2024-10-10,2027-10-10,active
518,306,528,4372********8760,visa,gold,2023-04-28,2026-04-27,active
519,329,1414,4132********4713,mastercard,gold,2025-07-12,2028-07-11,active
520,1603,1612,4519********6734,visa,gold,2025-05-11,2028-05-10,blocked
521,111,273,4093********1802,mastercard,classic,2024-06-18,2027-06-18,expired
522,283,927,4191********7374,mastercard,classic,2023-10-08,2026-10-07,expired
523,1167,1740,4826********3595,visa,gold,2024-10-29,2027-10-29,active
524,1189,848,4101********1231,mastercard,classic,2026-01-21,2029-01-20,active
525,672,953,4405********2634,mastercard,platinum,2023-06-21,2026-06-20,expired
526,596,1621,4227********3996,visa,gold,2025-06-26,2028-06-25,blocked
527,1512,3000,4945********5294,mastercard,gold,2026-01-16,2029-01-15,blocked
528,486,2316,4205********6313,mastercard,gold,2025-07-30,2028-07-29,active
529,697,1913,4148********4437,visa,platinum,2023-08-18,2026-08-17,active
530,616,2594,4145********3644,visa,platinum,2024-08-05,2027-08-05,active
531,322,2032,4772********5784,mastercard,classic,2024-03-12,2027-03-12,active
532,223,1101,4573********3527,visa,classic,2023-06-20,2026-06-19,active
533,833,1293,4414********1936,mastercard,classic,2025-08-07,2028-08-06,expired
534,1360,2876,4345********4458,mastercard,platinum,2025-08-21,2028-08-20,active
535,530,169,4921********7383,visa,platinum,2023-09-28,2026-09-27,blocked
536,669,2377,4885********5008,visa,platinum,2024-05-18,2027-05-18,active
537,1623,1468,4544********1908,mastercard,gold,2025-07-27,2028-07-26,blocked
538,1860,2767,4282********2712,visa,classic,2024-07-01,2027-07-01,blocked
539,172,1399,4685********6165,visa,platinum,2025-03-03,2028-03-02,active
540,655,1229,4790********2999,mastercard,classic,2025-03-10,2028-03-09,active
541,1844,2235,4909********2175,visa,gold,2024-11-01,2027-11-01,active
542,992,1739,4410********1939,mastercard,platinum,2023-05-10,2026-05-09,blocked
543,646,368,4234********8758,mastercard,gold,2025-08-17,2028-08-16,active
544,1844,2276,4321********5535,mastercard,classic,2024-11-29,2027-11-29,active
545,666,868,4326********5119,visa,classic,2025-11-02,2028-11-01,active
546,777,1303,4377********2416,mastercard,platinum,2023-08-09,2026-08-08,active
547,580,352,4073********2269,mastercard,gold,2024-11-18,2027-11-18,blocked
548,413,2395,4278********1277,visa,platinum,2024-12-05,2027-12-05,blocked
549,1066,2504,4606********4465,mastercard,gold,2025-02-13,2028-02-13,expired
550,422,980,4508********6861,visa,classic,2024-06-20,2027-06-20,blocked
551,1048,1848,4822********1008,visa,classic,2026-02-14,2029-02-13,active
552,1282,2371,4172********8120,visa,platinum,2024-04-17,2027-04-17,active
553,1570,499,4072********9128,visa,classic,2023-07-12,2026-07-11,active
554,829,1629,4153********6037,visa,classic,2023-07-06,2026-07-05,expired
555,472,211,4249********8045,mastercard,gold,2024-02-20,2027-02-19,expired
556,134,2471,4580********8436,mastercard,classic,2025-06-16,2028-06-15,expired
557,389,602,4977********9572,mastercard,classic,2026-03-14,2029-03-13,active
558,1921,228,4168********7985,mastercard,gold,2025-02-07,2028-02-07,active
559,1623,366,4081********4037,visa,gold,2026-04-13,2029-04-12,blocked
560,957,582,4691********1463,mastercard,gold,2023-06-26,2026-06-25,expired
561,1322,2856,4986********9690,mastercard,platinum,2025-08-09,2028-08-08,expired
562,899,2179,4430********6773,visa,platinum,2023-07-22,2026-07-21,active
563,1816,2019,4963********6058,visa,classic,2025-09-01,2028-08-31,expired
564,345,860,4093********7262,mastercard,gold,2023-11-07,2026-11-06,active
565,1777,408,4031********9396,mastercard,classic,2025-07-02,2028-07-01,active
566,1039,1921,4127********3371,visa,classic,2024-09-23,2027-09-23,active
567,876,1614,4600********2134,mastercard,classic,2023-10-13,2026-10-12,active
568,762,679,4497********7195,mastercard,gold,2025-08-17,2028-08-16,expired
569,423,1265,4655********8472,mastercard,gold,2024-03-30,2027-03-30,active
570,782,2408,4728********1818,visa,classic,2023-09-28,2026-09-27,blocked
571,1723,692,4991********8606,mastercard,gold,2023-07-16,2026-07-15,active
572,1945,8,4557********8131,mastercard,gold,2024-07-17,2027-07-17,active
573,1719,2868,4586********8337,mastercard,gold,2024-08-20,2027-08-20,active
574,1783,1205,4429********4298,mastercard,gold,2025-11-09,2028-11-08,blocked
575,1312,2234,4707********1553,mastercard,gold,2023-12-11,2026-12-10,active
576,700,416,4023********7663,visa,gold,2025-12-26,2028-12-25,active
577,304,671,4715********4614,mastercard,classic,2025-01-18,2028-01-18,active
578,1433,811,4602********7326,mastercard,platinum,2024-10-03,2027-10-03,blocked
579,1949,1090,4631********4055,mastercard,gold,2024-08-06,2027-08-06,active
580,340,200,4112********6867,visa,platinum,2024-09-01,2027-09-01,blocked
581,1651,284,4228********6260,visa,classic,2025-06-07,2028-06-06,active
582,1760,232,4607********8634,visa,classic,2025-01-22,2028-01-22,active
583,967,2731,4358********2804,visa,platinum,2025-05-12,2028-05-11,active
584,862,2862,4473********7775,visa,gold,2024-12-23,2027-12-23,active
585,327,97,4240********2283,mastercard,platinum,2023-12-24,2026-12-23,active
586,231,1588,4938********9593,mastercard,platinum,2024-12-23,2027-12-23,blocked
587,1941,2570,4357********5615,mastercard,platinum,2025-10-11,2028-10-10,blocked
588,1390,1607,4253********5891,mastercard,gold,2025-04-15,2028-04-14,active
589,1124,677,4763********4627,mastercard,platinum,2024-05-10,2027-05-10,active
590,1281,1861,4804********2195,mastercard,platinum,2025-01-28,2028-01-28,active
591,1181,2782,4405********5007,visa,platinum,2024-08-22,2027-08-22,active
592,1821,2864,4282********8387,mastercard,classic,2023-08-21,2026-08-20,expired
593,1378,2588,4902********5417,mastercard,gold,2025-10-01,2028-09-30,active
594,1421,1400,4538********3807,visa,classic,2023-07-20,2026-07-19,active
595,578,1371,4607********6377,mastercard,classic,2024-11-14,2027-11-14,expired
596,1719,105,4740********8815,visa,platinum,2026-01-09,2029-01-08,expired
597,963,2088,4657********9558,mastercard,classic,2025-05-24,2028-05-23,active
598,392,600,4161********2697,visa,platinum,2024-02-26,2027-02-25,blocked
599,1061,1757,4132********2002,visa,classic,2024-11-11,2027-11-11,blocked
600,2000,1324,4779********1710,mastercard,gold,2023-08-25,2026-08-24,active
601,349,643,4920********9496,mastercard,classic,2025-07-03,2028-07-02,active
602,1836,701,4645********7763,mastercard,gold,2023-05-12,2026-05-11,blocked
603,1351,227,4819********3161,visa,classic,2024-08-10,2027-08-10,active
