account_id,client_id,account_number,account_type,currency,balance,status,opened_at
305,1079,RU02YJSJ9996357686621,debit,KZT,176739.75,active,2026-03-23 08:24:25
306,1875,RU93HRAZ5951948454225,savings,USD,2336500.19,closed,2026-04-21 06:41:33
307,558,RU22SKKD3305915419635,credit,USD,676439.43,closed,2025-06-30 23:17:22
308,1211,RU15DXWD0967451363659,credit,USD,3155606.57,closed,2025-10-09 03:28:17
309,1073,RU89AKXA4173722342678,credit,EUR,2669386.87,active,2025-10-27 06:30:27
310,1106,RU86ZZOB3238128171899,debit,KZT,2209859.67,active,2025-09-30 07:12:23
311,533,RU18YHLJ7521127596373,debit,USD,53768.54,closed,2026-03-05 21:04:44
312,1553,RU46CCJT3310886230659,debit,USD,1434524.48,closed,2025-04-26 10:42:34
313,1409,RU84IVAA3818036485100,savings,USD,1498752.98,blocked,2026-02-27 02:45:33
314,600,RU38ECQE4140817028461,credit,KZT,3984040.15,closed,2025-09-15 07:48:07
315,387,RU72NURP8732149997032,savings,EUR,2186094.73,active,2025-06-25 14:58:14
316,1465,RU68AIGU4743344210651,credit,EUR,1949226.63,blocked,2025-07-17 21:15:32
317,539,RU33BZAJ6010413135557,debit,USD,3126989.75,closed,2026-02-14 03:12:07
318,1639,RU60SJEB7223956721761,credit,EUR,3423516.81,active,2025-12-31 01:14:46
319,1522,RU36WQZY9898787767751,credit,USD,2065106.48,active,2025-07-03 01:20:48
320,280,RU50GQPO1239818939720,savings,KZT,3184826.66,closed,2025-10-16 01:17:06
321,558,RU11IQPH0451945586817,credit,EUR,2460488.07,active,2025-04-30 17:58:00
322,312,RU31XHID8807964031575,debit,EUR,111632.3,active,2025-08-10 18:41:12
323,552,RU11QKTG9185362054493,debit,EUR,2192644.76,active,2025-07-22 15:08:23
324,185,RU89YHSF7195406385670,debit,KZT,2468404.19,active,2025-10-03 10:08:15
325,639,RU15EBXO1537842055553,savings,USD,2318958.65,active,2025-08-29 11:19:44
326,165,RU63VKIJ0789677888922,debit,KZT,1333251.39,blocked,2025-05-20 22:32:31
327,1113,RU19ZDYB0720409471124,savings,KZT,961769.27,active,2026-03-06 14:31:02
328,782,RU03MDWO5780410486671,debit,KZT,4873017.92,active,2025-09-19 15:45:53
329,1580,RU71QNII2624470498671,savings,KZT,3688357.44,active,2025-07-09 13:40:46
330,944,RU51DZAD8770332570443,credit,KZT,2606174.46,active,2025-10-23 20:14:31
331,797,RU08ZYAO3246689974903,credit,USD,4681140.02,active,2025-12-23 13:25:28
332,1492,RU81UYBI3817799899246,debit,EUR,4687167.2,closed,2025-06-09 15:37:48
333,519,RU61SFJO0481130186432,savings,EUR,1494766.61,active,2026-04-02 21:28:14
334,107,RU76HCIL6518127591700,credit,KZT,4866397.03,active,2025-12-25 00:19:39
335,890,RU02HIHY7432567405362,savings,KZT,837634.42,active,2025-12-06 06:57:30
336,246,RU53KCUV2311541119020,savings,KZT,45640.35,active,2025-12-04 21:13:08
337,1605,RU93MAPD3693005221442,credit,USD,3442344.29,active,2025-09-14 10:52:30
338,1579,RU94UNZO3538425611615,debit,KZT,789334.58,active,2026-01-14 14:39:21
339,1267,RU36VYTS9442618455375,savings,EUR,301201.63,active,2025-12-29 13:03:43
340,316,RU63REMQ2950814994023,credit,EUR,3957539.76,active,2025-10-29 16:12:49
341,477,RU88EGLR5935803528805,savings,EUR,3943020.57,active,2026-03-02 01:13:45
342,1827,RU69AZPK0781973544252,savings,EUR,965633.53,blocked,2025-09-09 07:33:05
343,1484,RU66IWWP7774449649304,debit,USD,4493416.56,blocked,2026-01-22 15:25:12
344,897,RU54NJZB0606988264862,credit,USD,2714127.65,blocked,2025-07-05 22:01:39
345,1161,RU51XVOL5377938546091,debit,EUR,1738975.73,blocked,2025-08-08 03:23:54
346,1777,RU52EDAI0725453960160,credit,EUR,802556.7,closed,2025-06-22 10:07:50
347,921,RU17STHE4707926251743,savings,USD,2708488.15,blocked,2025-04-23 11:53:52
348,1590,RU80DVMY0325039439884,credit,EUR,1895838.8,active,2026-04-01 02:42:53
349,39,RU84IEOR9523617949645,credit,USD,3880306.82,active,2025-08-25 18:16:27
350,1477,RU25ZJTW5957812731742,debit,EUR,4835848.62,blocked,2025-07-05 22:54:00
351,1074,RU13OXDQ3224023936276,credit,USD,3828904.74,active,2025-12-17 07:07:42
352,580,RU42DONI0404655112863,savings,USD,3204878.74,active,2025-05-30 14:21:44
353,1072,RU86QCDA5022892074595,credit,KZT,219842.54,active,2025-07-01 14:13:22
354,1789,RU08FZQW2767742393543,debit,KZT,536168.79,active,2025-05-31 13:38:19
355,66,RU26YHUO3278396921510,credit,EUR,4181661.33,blocked,2025-11-13 10:11:56
356,1278,RU85AEMA7721434869653,credit,EUR,1280436.71,active,2025-07-17 22:28:26
357,1241,RU07PCLL7310520898318,credit,KZT,66417.46,active,2026-01-02 21:12:56
358,1007,RU25OHAV9507933773129,debit,USD,4005298.73,active,2025-09-10 09:15:47
359,1143,RU83PGIC4850275908268,credit,USD,4110310.55,active,2026-03-09 02:05:50
360,1264,RU96WAAT0722087121894,savings,EUR,204225.11,active,2026-03-13 06:53:12
361,623,RU98LFHT5960233159987,debit,KZT,4802973.14,active,2025-06-01 12:40:30
362,1486,RU53LDOL7903230888060,debit,EUR,1927270.11,active,2025-11-13 13:39:13
363,1346,RU45TJCO5024130078867,debit,EUR,3126999.94,active,2025-11-26 02:04:21
364,1535,RU14ULQW7558509591450,credit,USD,3730795.77,closed,2025-09-09 05:38:56
365,1382,RU04JTOF3669462728651,savings,EUR,3326546.53,active,2025-06-26 23:57:50
366,1623,RU47RDJY2043845046217,debit,EUR,2008384.31,active,2026-01-03 13:49:47
367,324,RU29MIVG4939416674078,credit,EUR,2215617.84,active,2026-04-08 16:57:29
368,646,RU55VRVW6985857491106,credit,USD,4224425.22,blocked,2026-02-13 23:54:11
369,1297,RU52UZNO2641879397895,savings,EUR,1617931.15,active,2025-11-27 22:04:39
370,1118,RU36GOPB1249316459824,debit,USD,3828775.39,active,2025-09-10 00:42:41
371,1970,RU34HORA4704079365187,savings,USD,4799162.33,active,2026-01-30 06:55:08
372,71,RU02LMZS2692032735712,savings,EUR,82495.94,active,2026-04-03 23:36:53
373,619,RU23LMPF1230085789591,debit,USD,4921987.73,active,2026-03-21 13:04:51
374,645,RU31LHEW4256600980578,debit,EUR,4111864.95,closed,2025-11-07 18:35:03
375,1140,RU43GNUT0303413653298,credit,EUR,774419.22,active,2025-10-19 00:08:46
376,729,RU31KNXR4997707060074,debit,KZT,1325675.91,closed,2025-07-29 06:01:25
377,478,RU35MDIZ3370049174436,savings,USD,460433.7,blocked,2025-11-30 05:15:29
378,1880,RU09ROCV6387621577405,debit,EUR,386930.63,active,2026-02-25 03:35:28
379,989,RU11ILQN6182487414278,debit,USD,4128700.52,closed,2026-03-07 11:37:28
380,1859,RU89LHUC4198872634921,debit,EUR,3211630.86,active,2026-02-01 00:38:20
381,1656,RU29UFEG3998215900713,credit,USD,393308.5,active,2026-04-16 05:39:13
382,1579,RU67EVWA4484567715417,savings,USD,4399082.72,blocked,2025-10-01 23:27:08
383,1906,RU98UWMM0456893911645,debit,KZT,3738645.61,closed,2026-04-18 20:51:48
384,24,RU70OUMP7657666476085,credit,EUR,1913052.32,active,2025-11-12 20:47:44
385,85,RU64EAQV5296455217504,savings,EUR,2824999.56,active,2025-11-04 07:54:39
386,1430,RU91STRQ7829887275442,debit,KZT,253548.55,blocked,2025-10-13 06:37:58
387,1542,RU18FANC8506929873864,credit,EUR,2524142.0,active,2025-10-07 23:07:15
388,594,RU51BBMZ7246639032143,savings,KZT,661813.04,active,2025-10-25 00:28:31
389,1171,RU39BGCR3933011184065,credit,KZT,2741213.87,active,2025-05-26 06:10:56
390,817,RU45IQRK5875524529615,credit,USD,3869351.86,active,2026-02-13 03:51:00
391,277,RU62CIGN9745783517983,savings,EUR,991344.53,blocked,2026-01-01 12:35:04
392,1171,RU90UQOW1355669633895,debit,EUR,3080368.19,closed,2025-07-27 20:21:58
393,497,RU16WXRN4178256019991,debit,USD,3884082.72,active,2026-01-14 03:24:32
394,1893,RU22YXNE4694762936842,credit,KZT,563536.83,blocked,2025-10-04 16:52:23
395,749,RU26NQLD7973679901027,savings,KZT,1604371.08,closed,2026-01-02 18:03:04
396,50,RU90CTYB9520387212151,savings,KZT,4938271.93,closed,2026-03-08 06:54:25
397,1645,RU52SBUI5624462201656,savings,EUR,729946.56,active,2026-04-17 03:28:48
398,1676,RU41NGUZ3935082432625,debit,KZT,3427110.78,active,2026-02-11 11:46:45
399,1492,RU72HVRC4030755984142,debit,KZT,3698168.57,active,2025-12-20 09:21:03
400,1898,RU91BEJQ4350745093328,debit,USD,69652.73,active,2025-08-19 17:05:41
401,922,RU80BSUS9702440431090,savings,KZT,1660051.72,closed,2025-07-14 12:00:34
402,418,RU72OPDV8235327737655,credit,EUR,3752025.39,closed,2025-10-27 19:19:13
403,1276,RU98IOMC7275735548147,credit,KZT,3475660.65,active,2025-09-16 11:25:01
404,1194,RU09DFMN6153939294270,credit,EUR,218366.56,active,2025-05-16 13:27:17
405,582,RU29ECLB1343390627989,debit,EUR,3090205.92,active,2025-10-20 18:56:15
406,1341,RU82UKQF4773391299037,debit,KZT,1943837.09,active,2026-01-05 16:37:31
407,1746,RU17DWTD2759395571421,credit,USD,4321547.09,active,2025-08-14 19:26:41
408,1777,RU74ZXCN2206591004436,credit,USD,1156611.93,blocked,2025-11-06 17:07:40
409,1454,RU42IGMI4432969142200,debit,USD,2423826.1,closed,2025-11-15 15:41:34
410,181,RU05OUEF7683527808785,debit,KZT,2503753.46,blocked,2025-11-26 23:10:30
411,1898,RU59VPDB9338530009006,credit,KZT,199722.26,closed,2025-08-19 15:19:08
412,684,RU53GUEK8677546586172,savings,USD,3722209.21,active,2025-09-04 21:24:41
413,1402,RU50RVJO0344633246568,savings,USD,3126529.62,active,2025-11-03 21:11:27
414,565,RU62JYCK4635175735185,debit,EUR,1289139.14,blocked,2026-04-04 00:20:15
415,1669,RU81DZXP6965959656003,debit,EUR,4745632.98,active,2025-06-21 03:12:40
416,700,RU89WHOX5229648421092,savings,EUR,687166.12,blocked,2025-11-11 10:37:50
417,1968,RU92FEKC4557953723766,credit,EUR,4363634.65,active,2025-10-02 07:01:02
418,493,RU11BICJ2643029708137,credit,KZT,2132898.52,active,2026-04-11 12:32:13
419,1240,RU73EFSR2109352439229,savings,USD,2711626.52,active,2026-01-01 14:40:28
420,284,RU08ULBC4962840769539,credit,EUR,3420559.13,active,2026-03-24 05:05:18
421,283,RU52BROR3476790078244,savings,EUR,3525976.8,closed,2026-04-11 10:55:39
422,277,RU16MNMM9483609438682,savings,KZT,3281502.53,closed,2026-04-14 09:17:35
423,324,RU97VXLX0855925629726,savings,KZT,2787144.15,active,2025-07-03 17:27:11
424,651,RU20MSYE3257273468927,debit,EUR,148387.25,active,2026-03-31 00:36:44
425,1993,RU70BXVI7233446661051,savings,USD,1517437.18,active,2025-06-21 05:31:51
426,1596,RU70JTXX6180686288688,debit,KZT,658597.86,active,2026-02-13 07:42:51
427,1254,RU81PTFI4940395186956,credit,USD,3028416.95,closed,2025-07-21 21:26:18
428,1222,RU22ZCHV4408833183801,debit,KZT,3437202.05,active,2025-05-24 01:57:11
429,1410,RU48MSXG4769123779398,savings,KZT,2512120.61,closed,2025-10-22 06:22:51
430,1459,RU37ZACY2201631852002,credit,USD,920698.41,blocked,2025-10-31 01:47:36
431,971,RU86HSDL2313363140982,debit,KZT,967105.89,active,2025-09-28 21:30:56
432,1566,RU66CFPB2318967201295,debit,USD,4751040.01,active,2026-02-05 12:32:50
433,1375,RU63TAHD7756900019176,debit,KZT,331615.48,blocked,2026-03-25 23:25:00
434,1264,RU19KGYF4483438715154,savings,EUR,1625153.24,blocked,2026-04-02 22:05:53
435,506,RU61XPJN9117087027282,savings,USD,3881297.38,closed,2026-02-02 18:58:39
436,1689,RU93BIBB9380834912321,savings,EUR,1565174.56,closed,2026-04-22 22:35:59
437,1521,RU85MVVA0593241832527,credit,EUR,2681260.77,active,2025-11-11 09:59:23
438,224,RU89MFLE0213116795428,savings,USD,4135223.5,active,2026-03-30 02:41:26
439,504,RU96XGFM7011678116786,credit,EUR,1978660.37,active,2025-11-25 19:20:17
440,794,RU10XETA2515386426730,credit,EUR,4812998.97,active,2025-08-14 07:10:37
441,901,RU40FFBT9417530405319,savings,USD,3868611.39,active,2025-10-19 09:15:21
442,341,RU25QIYC0507550848528,savings,USD,3066058.26,active,2026-01-16 04:00:58
443,1059,RU83JNPO0378467970083,debit,USD,4149637.63,blocked,2025-05-28 08:09:28
444,1480,RU51AUOM4405835501727,credit,KZT,899677.19,closed,2026-04-22 10:30:49
445,1832,RU59FOUT7328290183205,credit,EUR,677398.06,blocked,2025-08-26 20:03:46
446,924,RU79DCYF1340636801990,debit,KZT,2268950.0,active,2026-03-31 23:08:10
447,932,RU76LAFJ0651174711706,debit,USD,1621049.83,active,2026-01-27 04:55:34
448,1502,RU82IRLZ7968863124079,debit,KZT,571710.53,blocked,2025-12-25 11:10:18
449,744,RU85AJUJ8138819011456,debit,EUR,3536688.31,closed,2025-12-16 22:07:05
450,1946,RU60PZWM7761952496017,debit,USD,2752179.08,active,2026-02-15 13:53:37
451,350,RU69BSEZ1764517702238,savings,EUR,4356655.71,active,2025-06-25 04:17:40
452,1780,RU21AIWL3478277253209,debit,KZT,3846014.83,active,2025-10-03 03:58:24
453,631,RU06LUSU2848987358727,savings,EUR,3843383.48,blocked,2025-08-13 08:49:05
454,1283,RU70FTTG3570240939866,debit,KZT,4492811.03,active,2025-04-24 14:07:03
455,1276,RU05GWTZ8464844273983,savings,KZT,2293754.65,blocked,2025-11-20 06:59:11
456,1654,RU63KXYM5239188676227,debit,EUR,4413631.9,active,2025-07-16 10:35:57
457,1206,RU48HKHH4062016633401,credit,USD,2269238.68,blocked,2025-05-24 01:17:45
458,1232,RU11IWEC5634526362886,credit,KZT,1224321.14,closed,2025-08-09 05:23:20
459,1270,RU72FGGL7044455143442,credit,EUR,4100786.84,active,2025-05-12 05:08:41
460,379,RU48CCDO5494495742188,debit,KZT,3266731.11,active,2025-06-18 16:10:34
461,1749,RU88WJFU4638151291164,debit,EUR,2890885.48,closed,2025-08-17 02:51:55
462,679,RU85YPUT2464299872473,debit,KZT,545329.34,active,2025-06-24 20:56:30
463,1377,RU79KGUT9875915300751,savings,EUR,3304962.13,closed,2025-12-01 11:14:56
464,1613,RU94ILUC8347923057824,credit,KZT,4831500.03,closed,2025-09-10 02:23:24
465,1908,RU30KXGC0812464378624,debit,KZT,3842791.4,active,2025-09-13 08:30:16
466,1839,RU06GXBU1460669610696,savings,KZT,3792451.5,closed,2025-05-18 10:20:29
467,600,RU86HXOJ9121879065061,savings,KZT,610994.13,active,2025-08-29 01:38:04
468,1080,RU94YIOC5901125023160,savings,EUR,1050017.0,active,2025-12-16 21:56:34
469,120,RU21AIYB2728986832120,debit,EUR,3648912.87,closed,2025-05-27 06:19:47
470,991,RU31RMCI9842507966997,credit,EUR,3024285.33,active,2025-10-06 01:37:00
471,1247,RU69QIFB0141442460737,savings,USD,2627430.74,closed,2025-09-07 15:20:26
472,1899,RU60FHWR6159528599475,debit,EUR,2813609.05,closed,2026-01-31 09:40:58
473,1295,RU48VPWN3798293055779,savings,USD,4040093.82,closed,2025-07-22 14:18:41
474,1452,RU60PVTU8367607410593,savings,KZT,8903.01,active,2025-10-20 18:14:12
475,1281,RU12TIXV8150439035602,debit,EUR,4240500.87,closed,2025-10-01 05:50:23
476,848,RU05QLYR6966096354760,debit,USD,1748900.57,active,2025-04-27 14:29:12
477,1312,RU29PKCZ2101842622644,debit,EUR,1408851.89,active,2025-08-20 17:50:12
478,615,RU44DQAZ2459408593565,credit,EUR,1620295.27,active,2025-06-06 10:13:26
479,1405,RU65HKFZ4377950765573,savings,USD,1980850.58,closed,2025-12-18 10:39:45
480,1967,RU11PIRZ5251225846790,debit,KZT,970883.88,active,2026-04-16 09:27:32
481,1378,RU41CVPZ5227929496523,savings,USD,3986474.66,active,2025-10-27 05:03:07
482,319,RU58ZTMP4999020385407,credit,USD,4460399.58,closed,2026-04-06 03:50:54
483,687,RU50ABRI1591242695753,savings,USD,4639022.09,active,2026-03-13 12:56:17
484,1068,RU83WRKC3976352946142,savings,EUR,3625095.81,active,2025-11-24 19:48:54
485,1098,RU63XNXF0408520633461,debit,KZT,2887410.81,active,2026-02-27 17:23:52
486,1877,RU46CQTP8737282659338,savings,KZT,4848096.85,active,2026-03-15 17:26:43
487,64,RU31BJDW9171603330854,savings,USD,3132927.73,active,2025-11-30 23:07:23
488,1241,RU48JCQU4366020931378,savings,KZT,2976364.14,active,2026-01-22 02:44:45
489,1757,RU73RBXF1093676777736,savings,EUR,159109.45,blocked,2025-05-26 22:12:09
490,1018,RU75KYOM4554590348195,debit,USD,2260079.74,active,2025-07-16 03:45:29
491,1076,RU12ZWIG5110269395533,savings,KZT,562044.13,active,2026-02-19 06:43:13
492,414,RU03BRTX2333135148550,debit,USD,2530467.47,blocked,2026-04-09 15:59:16
493,1025,RU40OAEM4062606741514,debit,KZT,1701239.41,blocked,2026-02-01 16:02:02
494,1790,RU66JQPN2164834279730,credit,USD,3877890.51,active,2026-02-16 01:16:30
495,1786,RU13FSJB6957252023589,debit,EUR,3383909.73,active,2025-07-11 21:40:15
496,1484,RU42GOOY1258284889199,debit,USD,1938553.49,closed,2025-06-07 04:51:29
497,9,RU53JTLC6599194564464,savings,KZT,3435574.6,closed,2026-03-27 19:39:12
498,179,RU58YKEH9004152428678,savings,USD,4446040.19,active,2025-11-11 09:19:28
499,1570,RU96LKIP0189779501467,credit,EUR,1563091.52,closed,2026-02-11 18:51:48
500,640,RU04BXTV3672502800417,credit,KZT,1605080.97,active,2025-08-12 12:11:24
501,567,RU67PWBU7346031613407,credit,USD,3864162.7,active,2025-08-07 02:30:36
502,306,RU98STEZ1645752754283,debit,USD,573187.51,closed,2025-11-26 13:16:43
503,1053,RU53EYRY6785150668815,debit,KZT,2713101.04,closed,2025-08-24 21:40:59
504,556,RU27LXOD5566166894093,debit,EUR,4020210.19,closed,2025-07-27 07:07:25
505,351,RU81NXHM4605955161133,debit,USD,3066701.15,active,2025-11-19 03:43:56
506,909,RU57SKNG2245182569619,debit,KZT,145934.44,active,2025-06-03 08:29:56
507,786,RU98ECEU6974869784879,debit,KZT,2132902.26,active,2026-01-21 21:15:35
508,1221,RU87YQUT6319630527043,credit,EUR,4181035.84,blocked,2025-12-18 13:39:50
509,729,RU35MSFF5916423012746,savings,USD,4087392.45,closed,2025-05-23 17:17:12
510,1995,RU04SWYA1763191986370,savings,EUR,659844.61,blocked,2025-05-30 23:44:43
511,934,RU68QLVL3606223063567,savings,EUR,3222448.63,blocked,2025-10-22 22:59:38
512,475,RU92GUXL7756942984104,debit,KZT,4305620.29,closed,2025-08-01 10:24:52
513,1870,RU91AWBG2730324827463,savings,USD,917582.01,active,2026-02-23 13:08:20
514,1763,RU80XZKE3561188203806,savings,USD,2438046.16,active,2025-10-24 19:37:33
515,232,RU65VWXS5862185311128,savings,USD,2306747.18,active,2025-08-10 20:01:04
516,1573,RU76YCOP9036666369472,savings,EUR,2873816.61,closed,2025-06-02 04:35:10
517,831,RU27QCUH2659845033790,credit,KZT,1630022.77,active,2026-02-24 23:10:49
518,619,RU09WFVV9403753531324,credit,USD,2004681.56,blocked,2025-07-24 20:52:17
519,1272,RU30XKEW7567195030568,debit,EUR,795942.43,blocked,2025-09-19 06:37:02
520,136,RU32ORBO1265249489185,savings,KZT,4069764.61,closed,2025-10-07 15:47:01
521,1607,RU87FZXT8388201514977,savings,EUR,3936846.53,closed,2026-01-17 18:58:42
522,484,RU23PNIS1361657652822,debit,EUR,3348356.38,closed,2026-03-14 04:14:49
523,997,RU95WZYM1954902948494,debit,EUR,2980781.39,active,2025-11-24 18:58:51
524,200,RU24GVXI5776613886550,savings,KZT,1540870.58,blocked,2025-05-20 05:58:43
525,1226,RU37YXBW9159567832395,debit,EUR,4070519.53,blocked,2025-08-28 08:51:16
526,1013,RU65YSYG6019412706618,credit,EUR,308349.63,active,2026-03-06 12:29:37
527,285,RU03YKVH6087807202033,credit,EUR,4049387.0,active,2026-01-04 21:02:58
528,306,RU90RRDC2099667637203,savings,EUR,1458224.76,closed,2025-12-03 15:53:59
529,916,RU90UOHJ4836567071905,debit,KZT,3407902.42,active,2025-08-17 14:55:27
530,1168,RU30MVKP4396770546739,credit,USD,4592589.61,blocked,2026-01-26 23:29:15
531,1875,RU75HCMI9095468873058,savings,KZT,2914052.16,closed,2025-11-07 10:41:02
532,828,RU96QNRD0253129266254,debit,USD,312990.38,closed,2025-05-13 20:22:15
533,2,RU55PYQB0958040146159,credit,EUR,4103945.66,active,2025-06-04 19:39:03
534,1764,RU65ZOYX0001900738854,savings,KZT,1176970.61,closed,2025-09-23 08:02:08
535,1281,RU71MOYW3474369390894,savings,EUR,1914565.28,blocked,2025-10-09 05:27:13
536,1117,RU71DGDS8596718321305,debit,EUR,867877.12,active,2025-07-05 07:35:23
537,1138,RU18JEVR4251119035940,savings,USD,4199973.47,active,2025-08-13 05:55:55
538,1788,RU58SJFV9412597999032,credit,KZT,672252.96,active,2025-12-31 00:36:51
539,33,RU24HRRW7676606289513,debit,EUR,4424558.52,blocked,2025-06-14 22:42:37
540,174,RU44YJAU3997838744308,debit,EUR,4029902.13,blocked,2026-04-05 05:58:51
541,1616,RU35DQGN3293970266382,credit,EUR,4651624.75,closed,2025-07-02 01:01:17
542,931,RU90APDL4818513311786,credit,USD,2760698.1,blocked,2025-09-19 14:59:22
543,728,RU59BKOO6771928892030,debit,KZT,2124434.51,active,2025-12-03 15:57:57
544,1021,RU20EQOK7405892303606,credit,KZT,3560937.86,active,2025-09-29 18:28:28
545,1898,RU84OPQP1924972655713,credit,EUR,1835483.16,active,2025-11-29 20:43:35
546,990,RU23MJSN7451453752574,credit,USD,566708.68,blocked,2026-01-16 09:05:22
547,164,RU13ZJVZ8825269901851,debit,EUR,3656734.62,active,2025-10-20 18:42:33
548,1059,RU72YDDK6733851576467,debit,EUR,4449687.48,active,2025-07-27 10:54:36
549,968,RU33BULB6809838319346,credit,EUR,3319020.96,active,2026-01-13 21:13:14
550,1298,RU80KWBF7586034563338,credit,EUR,1563186.11,active,2026-04-09 03:12:49
551,704,RU16SEHJ9524570515578,credit,KZT,2344875.18,closed,2026-04-10 02:14:02
552,961,RU79UEMG8803242716186,credit,EUR,1658238.43,active,2026-02-27 05:10:05
553,604,RU87YFWW8697476237038,savings,KZT,177595.87,closed,2026-02-08 06:20:18
554,623,RU17LUIP8726819319229,credit,EUR,1302955.24,blocked,2025-12-03 17:51:14
555,347,RU22ICYZ2328062539418,credit,KZT,3281943.11,active,2026-03-03 08:38:37
556,1511,RU64LIKL4189258831400,credit,KZT,1434791.46,active,2025-06-11 11:14:56
557,1036,RU93HLMH0328267354904,debit,USD,1261002.82,closed,2025-08-10 08:02:12
558,564,RU53OSYR6571689621325,savings,KZT,3707404.4,closed,2025-06-30 00:42:27
559,1864,RU86BQNF8685643476088,credit,EUR,756526.93,blocked,2025-09-13 19:39:54
560,1655,RU33FGAS2587289467363,debit,USD,3912856.0,active,2025-10-28 12:57:24
561,371,RU11CMGH0846017262803,credit,KZT,1714897.13,active,2025-06-18 13:20:28
562,1220,RU05GWMJ9084749116343,debit,USD,3764053.72,blocked,2026-02-16 09:32:12
563,785,RU08VBHD0166366228455,debit,EUR,2201484.86,active,2025-07-14 02:30:57
564,1184,RU31JCJY0857962295110,credit,USD,272574.61,active,2026-02-10 14:48:33
565,1679,RU52QJQN1066002604690,debit,KZT,838834.38,blocked,2025-10-25 03:59:31
566,618,RU29UDOI9538916244106,savings,EUR,4741310.62,closed,2025-07-22 23:04:11
567,778,RU26MUPR8457321650242,credit,EUR,1950962.36,active,2025-06-18 14:04:59
568,1087,RU47GYQS3544071107298,savings,KZT,1444672.32,blocked,2025-09-18 13:43:29
