event_id,session_id,event_time,event_type,amount,target_account,is_successful,error_message
264,5cd2402510f618687a5c0b080632b143,2025-11-20 22:40:10,view_balance,,,True,
265,afed50d75a69d70bb50fafd506ed4c0a,2025-12-20 20:10:22,make_transfer,129311.92,KZ276519079463604955,True,
266,1cfa625635e2af893bf0c19bdaecdffd,2025-10-18 16:23:27,login,,,True,
267,636e4f66de8d6ae41bc4e7ae20608db6,2025-12-21 00:36:28,logout,,,True,
268,dda3f585a85ae76acab13da8eb6abebc,2025-09-18 16:45:04,open_card,,,True,
269,9ed930dafd0a65a359f3cbefaba2f4db,2025-11-17 07:48:53,view_balance,,,True,
270,beff6ac6ba9ec40bfe89a3df06d369ca,2025-11-12 03:16:44,pay_utility,101761.2,KZ047368252122779074,True,
271,6d1dbd369930349acb144203bcdc9c31,2025-11-07 22:26:14,logout,,,True,
272,8d57b1ee1e6b8880a02ceed92de09f9b,2025-10-14 20:29:21,make_transfer,8420.35,KZ356602770657385250,True,
273,3c5c4cecf4dc0766f8cdc7efd31daaba,2025-09-22 22:18:34,view_balance,,,False,auth_error
274,e94ecb359476b3ab0d1fcc2dc3c6e54d,2025-10-29 10:51:55,open_card,,,False,validation_failed
275,329a58a1e433bbc91bc48cb94d753072,2025-09-27 12:56:52,change_password,,,True,
276,6d08f6a42e9ef235dbba02be2dacaee2,2025-11-24 14:39:44,pay_utility,126511.87,KZ837965848293617656,True,
277,edabff692a640dbec5add2ec3bdf6e6f,2025-12-02 15:17:13,view_history,,,True,
278,25fa26dd784e4a82b7fc233c57ea6aa4,2025-12-29 09:20:15,change_password,,,True,
279,6eb9d6a03fddea08ff55bc8baebef4bf,2025-10-04 22:46:43,logout,,,True,
280,9a6c7d13e4fdc8d9f0b80bcb1681ff7d,2025-12-23 02:55:26,change_password,,,True,
281,eafbca2b13aac7debf318cf9a73929eb,2025-12-22 12:06:56,open_card,,,True,
282,cd589077dbb68ed43af2f7bea31c3b35,2025-11-18 17:58:33,open_card,,,True,
283,8b6aafb8fe6d0b1dcf919ed36fd5aaf1,2025-12-14 18:43:53,open_card,,,True,
284,4f944b115fa34c491fdfbcecc45bd54f,2025-10-01 04:10:32,login,,,True,
285,3528a4c8ab5b6d44502c03a9ec6dc6d2,2025-11-09 02:03:13,view_balance,,,True,
286,bd5cf899e4200fc2b79ad1fff59d5e76,2025-09-19 11:44:53,login,,,True,
287,ddcc7b4043102be56a18767ad8afae6f,2025-12-05 21:43:20,view_balance,,,True,
288,cdfb843c9facdae0cbdf96efb421f038,2025-11-30 05:41:30,make_transfer,67187.74,KZ011270844437813877,True,
289,b913ea1ff2c9fc5336445c1eb7adbcf5,2025-11-03 16:48:43,logout,,,True,
290,bdaa0ce0ccdcc1d0127cfcac2f52372b,2025-10-08 01:22:47,view_balance,,,True,
291,aedc5c8d7381ae50fa9ba7e7bdd1acad,2025-12-27 00:33:54,change_password,,,False,auth_error
292,920cfcdf4be71df152fd51f7f95f632f,2025-12-11 05:11:56,view_history,,,True,
293,5e79c0fc9fc1e85ce11a7dfe593aa568,2025-11-07 17:05:10,view_balance,,,True,
294,ec21b2e9866660e4b2a62bec2b1fd722,2025-09-07 22:09:29,login,,,True,
295,bf24e8feceaba8cc3ff1c112871b34bc,2025-12-19 18:44:07,pay_utility,171500.49,KZ330496549632275679,True,
296,c6b5c106dc2d07b60c5b0ae380d8bcc3,2025-10-19 21:25:22,login,,,True,
297,bf8ac49fc51aa3202a0d5c0bfbe3fdc0,2025-10-21 12:11:57,logout,,,True,
298,ae41a46fac5ccae00cb99d35cea93a1c,2025-12-07 23:08:04,login,,,True,
299,c84b506b40011e40c9e0cc45cc21bba1,2025-12-06 12:34:25,make_transfer,128314.42,KZ649508567323272362,True,
300,cada8c3c47c0ec3df2cecceed0cfe584,2025-11-10 16:55:24,pay_utility,133360.35,KZ033486371871339202,False,validation_failed
301,e72ffa9a9f33b8fa830d1fc70ee9a31c,2025-09-06 03:45:01,login,,,True,
302,efde4fb280625f62eb0aeffe65ed4d98,2025-09-29 05:23:47,pay_utility,53705.16,KZ745363233101064084,True,
303,eafbca2b13aac7debf318cf9a73929eb,2025-12-22 11:52:43,change_password,,,True,
304,de2d44aa050882ce7f6fdebdfdcc31fe,2025-11-21 05:59:39,make_transfer,66718.74,KZ812254969910191398,True,
305,7d560c9f26f7b9bac8d9dd5ffea2beff,2025-12-16 19:19:37,open_card,,,True,
306,fcc9aab2ae9e6db6cff75d6c8dea7bca,2025-10-15 02:17:55,view_history,,,True,
307,de7eaf91bd07db86fb02abb762b8caa8,2025-12-20 08:06:01,login,,,True,
308,c7ab2590abbf37aef3b21fdeb1482fbc,2025-12-03 13:50:38,login,,,True,
309,5eadcfeecf39bc4767c9ebe800ff301d,2025-09-21 02:07:27,change_password,,,True,
310,7e1ed00caadfe377dcfcd438f7aa9be1,2025-11-02 07:55:36,change_password,,,True,
311,68e779bdb1bfa5ec4d5d65e3cc9dad26,2025-11-08 22:06:14,login,,,True,
312,badee5acfa88bb6f34e87d7ecb1adafa,2025-09-15 08:41:44,pay_utility,13615.29,KZ878213398314049728,True,
313,a0a8eb3f9ecbedf69258accdcb8b8a5c,2025-12-24 10:26:08,logout,,,True,
314,e43e3efcd51afd9b7adbf2b06fbcd10d,2025-10-25 13:33:50,logout,,,True,
315,ad8ca5b7cac84aec3236e38e3cd17d0e,2025-09-06 15:37:31,login,,,True,
316,c7eec697e455ac49abb0ada5993df9dd,2025-11-14 07:51:46,change_password,,,True,
317,c96ffc822c798b4af53a57effcf280c9,2025-09-12 22:17:49,change_password,,,True,
318,a6a9cfae2aa31b910b4bdba6e7f873de,2025-10-24 11:17:56,logout,,,True,
319,ac6f9915a0bffcfe11edec8faca6d259,2025-09-08 21:07:04,make_transfer,90676.31,KZ854022271101984668,True,
320,b521379bbe5d3116c838a93a0ba206e1,2025-11-30 23:02:35,change_password,,,True,
321,4bef7b201119ae6bb8aaea1837c6d074,2025-10-15 11:39:40,make_transfer,83415.97,KZ868075720049762472,True,
322,80eecae5cbac8dd3cff9ff1d801fa6d1,2025-09-09 00:14:42,make_transfer,68080.81,KZ055521830193789541,True,
323,a4bff2cfb9ce1ded91cbc3cab8c7f5a3,2025-11-19 15:10:07,make_transfer,35855.05,KZ287037835821650876,True,
324,0b05c9af37e067670fb76e2151dfad1d,2025-09-25 04:52:07,view_history,,,True,
325,a9acc69e7dfd9b1d3d0bbc6c07c6dd8a,2025-12-24 00:31:10,change_password,,,True,
326,bb5ce0afcfdbf3da27ee70ee82c2106b,2025-10-07 18:32:20,pay_utility,137244.48,KZ253145329413254361,True,
327,ded2a8b7ef65f13356430add78edeabd,2025-11-26 16:48:32,logout,,,True,
328,0bdea3400caea61a8d88eeebdc3af83c,2025-12-19 07:40:57,open_card,,,True,
329,24aa58387d672ab28ef51980f9a5caab,2025-09-18 22:39:34,change_password,,,True,
330,379cf1b9b281b68a2d325555a1c0e8d3,2025-09-01 19:35:34,change_password,,,True,
331,b3bbf31fabfc5dacfcfaeda797dc5ab7,2025-12-19 23:05:30,logout,,,True,
332,e2a0a6afc9a6273c8bc35aaa6cab2fd6,2025-09-26 07:23:41,logout,,,True,
333,a43e4a14dd68eaccb4cdefb27bb9d87f,2025-10-17 06:09:13,make_transfer,95404.86,KZ957603458518123978,True,
334,c5d0be70b62b24f20f4d3f45f76fed0f,2025-12-05 19:32:43,make_transfer,43617.01,KZ792647152048950663,True,
335,fe167ffb44ff5aaec7c3d72967f5b1da,2025-12-17 11:25:42,logout,,,True,
336,c0deabf839c76f09fad75f1ad2ff0eed,2025-12-01 16:27:46,view_history,,,True,
337,7fccaad4a2a605e3058d4dfa43f357cb,2025-10-23 10:36:59,pay_utility,119781.84,KZ044603389280134784,True,
338,5722dbbaffb0c02b0aa7a2a1ab3b3df5,2025-10-20 17:56:42,change_password,,,True,
339,66a48de2b0faa31245aecddcf0c40fbc,2025-11-27 07:35:22,make_transfer,74873.25,KZ514982340199753562,True,
340,ee8f9124e59df07b6d6ebaaaf6ac4f74,2025-10-09 23:12:33,change_password,,,True,
341,9feb51bedc4e5bce4ab96dd071b9bdbe,2025-11-22 12:24:31,change_password,,,True,
342,76cdee45c7315247cfa425b1cb7e75b1,2025-10-31 22:56:01,change_password,,,True,
343,96ff9cef4bc3dc832f89c82e8f1fe84f,2025-09-19 15:07:43,view_history,,,False,validation_failed
344,b3bbf31fabfc5dacfcfaeda797dc5ab7,2025-12-19 23:00:05,open_card,,,True,
345,2af595deeae55ea6fb5e8af666542249,2025-09-20 23:23:59,view_balance,,,False,validation_failed
346,f2d7f008e46619c2db107b97bf6b3f8f,2025-09-05 12:14:17,change_password,,,True,
347,afc9b2e979edb72bed383565f009cdeb,2025-10-21 22:57:51,logout,,,True,
348,bb589a2bb2d8fdebca8ee9b92cb3d020,2025-11-08 14:42:16,change_password,,,True,
349,d7df2beaa4111b7f61ccf0e219a5346a,2025-11-09 10:00:51,open_card,,,True,
350,a7fa05db6676bdf195f1822f7150b5fd,2025-10-03 23:21:37,logout,,,True,
351,1aca3543ced35b87e7c05dfa222cab40,2025-11-14 10:35:39,pay_utility,136182.18,KZ468657047846931971,True,
352,f319dfe5c3ad7bec43faaccc5ee9cf9f,2025-10-18 15:52:53,view_history,,,False,timeout
353,9ab22ce0d68eed6ff10410c3faf7bc88,2025-09-18 14:29:48,view_balance,,,True,
354,02d6d15e323dd83ebc0e1560530da510,2025-09-19 04:01:04,change_password,,,True,
355,60c7a081deb2596e7bed7d5cbb2ec01d,2025-12-23 14:20:41,pay_utility,155711.56,KZ840157074948116357,True,
356,fddbbefd14a31583ec9bc0dbb69ea309,2025-09-28 07:54:15,pay_utility,187919.08,KZ974176591085950712,True,
357,6065cc0b7c87f1da5fc973d159bc2636,2025-11-23 20:28:33,make_transfer,90714.89,KZ012940737776643256,True,
358,011feb7cf1c17f0cb7fb21ec83c8d5fb,2025-10-29 12:07:00,view_balance,,,True,
359,eb11ffbf96dc285c25bb04cefa532d0a,2025-11-22 21:34:19,view_balance,,,True,
360,dca0d38ddde907e5dffb1ebccbbdc2a1,2025-10-24 06:13:08,logout,,,True,
361,afa52062ae4cbf3481fdf8ba358bec0e,2025-11-17 05:32:16,change_password,,,True,
362,fcad7a2dfb74f20d5ffffead802c0b1e,2025-09-08 12:09:36,logout,,,True,
363,131eca81ddab49bd3baa2adaeb8a13e4,2025-12-12 04:36:59,pay_utility,82798.27,KZ078861465650922696,True,
364,1ef1dcae16d4ff2dc5fe5fc03f5af20c,2025-09-17 03:49:54,make_transfer,149130.34,KZ457565431402641173,False,timeout
365,2289c36aecae4bdd0f282741572f87de,2025-09-17 02:10:57,pay_utility,4409.08,KZ045287294156328542,True,
366,c49e4183fdede93e90817e33b54ac87e,2025-09-06 08:18:34,make_transfer,157307.8,KZ541691558818956540,True,
367,a4bff2cfb9ce1ded91cbc3cab8c7f5a3,2025-11-19 15:06:26,login,,,True,
368,e946d987bdfd2d2e89b57dffc25cedfb,2025-10-05 10:30:26,login,,,True,
369,b6d90926d78c8d1620b174d37632bae6,2025-09-07 12:52:42,open_card,,,True,
370,9ccfacf6ada0de1dae917eefd74f658a,2025-11-23 16:46:13,open_card,,,False,auth_error
371,0d0ca2aa2ccadfea93fe61adb995eecd,2025-12-11 13:37:07,logout,,,True,
372,1fb840e23c2aa66bcf98b4dcdf46ca57,2025-10-22 01:29:23,open_card,,,True,
373,ea63922ee8fadfe85cdd43dddd7f9cad,2025-09-22 00:08:55,make_transfer,10172.32,KZ762223710987430760,True,
374,6ffc5adfecfb8b4b7913d442e55ab31b,2025-09-27 11:37:51,change_password,,,True,
375,bf3ff74ce2edffe55fd399c6cb64fd0d,2025-11-07 04:05:07,logout,,,True,
376,ac6f9915a0bffcfe11edec8faca6d259,2025-09-08 21:07:52,pay_utility,144863.02,KZ514952435819185718,True,
377,39bddda03fa5b72be5df9bb6dacbcd8b,2025-09-06 18:12:32,open_card,,,True,
378,f1aba6cb91b0fa4c13e19bcfcacea3a7,2025-10-28 01:54:14,view_balance,,,True,
379,a27f2b9daa0b074585dd1ed18cbb609f,2025-09-29 23:20:51,pay_utility,148405.1,KZ276661572409646349,True,
380,f8cc0dfdfa73385c9ae6e4c4c8e7ef64,2025-10-12 20:19:45,view_balance,,,True,
381,f4bf816ae53a38e0cd68f7957ccfaaec,2025-12-11 11:38:37,change_password,,,True,
382,c6b5c106dc2d07b60c5b0ae380d8bcc3,2025-10-19 21:29:35,open_card,,,True,
383,b62cdbe7d8b9dec71be1eb7aec3c64a1,2025-09-01 04:24:26,view_balance,,,True,
384,553aea8abbe619ab9ec6da2b44409fe6,2025-09-20 02:30:10,pay_utility,73839.12,KZ165011957917606946,True,
385,f3bbcbcbd24aa227d2fb1f29d6ea1055,2025-11-23 22:31:09,view_balance,,,True,
386,31dd5a815efafffff1872af42ace343f,2025-12-16 07:55:54,logout,,,True,
387,3b988e7eebecb41fe6e8dee3e098354a,2025-10-27 03:02:33,view_history,,,True,
388,9658dbcdbe9dd37bb8ddf9c73f2ff28b,2025-09-16 02:00:09,open_card,,,True,
389,c74ef9ab66febdb0e6dddafb2cc2d5c6,2025-12-27 01:50:00,make_transfer,169648.28,KZ842667791868296540,True,
390,0b2ace8d48ab83a9368c5ceae577fe3f,2025-11-27 03:41:29,view_balance,,,True,
391,3ddaa4283caeebe8efb8377d6a1bd9ea,2025-12-27 00:35:03,logout,,,True,
392,ff81d7193eebc9eaa34de7d59d4cfd21,2025-09-22 03:14:22,change_password,,,True,
393,43dd0cfacbf6c1c8c2ececd088e3c0cb,2025-12-30 04:09:12,login,,,True,
394,0e22f5ed05a518fefa92ee570898b648,2025-12-13 04:35:13,view_history,,,True,
395,bb27f871fd13e2bedb5c6d7bcfb9bf7a,2025-12-13 02:51:04,logout,,,True,
396,ed349340acbaca023908a8fe4fcb8658,2025-09-18 06:39:52,change_password,,,True,
397,66411a40ad1ed76e95aa6e8a9862d73c,2025-12-29 17:14:22,change_password,,,True,
398,3abb5bf16ae3d90bddc9e5bebb1fc57e,2025-12-27 20:41:04,view_history,,,True,
399,ef6e93d03ddfaf80735aa338ab2cdabf,2025-12-17 03:56:47,make_transfer,149980.0,KZ611969167140607380,True,
400,0de80c8fbbbfeafbbcffb1a32be4b0d7,2025-10-12 11:46:13,open_card,,,True,
401,d9647bbdb63d50da15da4b9b48bca59e,2025-10-07 07:36:10,view_history,,,True,
402,aa0bb9eef7ee3e9a05cdb6df25d71b4e,2025-12-21 22:37:04,open_card,,,True,
403,7fccaad4a2a605e3058d4dfa43f357cb,2025-10-23 10:26:13,view_history,,,True,
404,88daa9cfcc6adaf6ecbc4e15d0ecc360,2025-11-19 16:43:16,change_password,,,True,
405,ad7bdb7aece4ab952b0b5dad986cfabf,2025-11-20 09:39:12,view_history,,,True,
406,e70febc62eb1ae02c0c542cb21d2e3d4,2025-11-18 08:38:11,make_transfer,48905.29,KZ976219311934058563,True,
407,8edde03395d4b7bdf1c000adbbedf8c7,2025-10-01 01:24:22,logout,,,True,
408,2696cfa78e9d36afbadfaacd3bc84ea1,2025-11-03 01:02:38,open_card,,,True,
409,a1de38c6b4c7ac0f6a2e8321a86a8aea,2025-11-17 21:47:19,pay_utility,101823.14,KZ717204156984883101,False,auth_error
410,96b0db3ee4f5b31dbaa4dcbcec54d852,2025-12-07 04:44:18,pay_utility,78428.86,KZ426066995788721760,False,validation_failed
411,636e4f66de8d6ae41bc4e7ae20608db6,2025-12-21 00:11:18,view_balance,,,True,
412,4e6fbbecdee2d8db256b5e817eea31ed,2025-12-24 07:38:25,open_card,,,True,
413,c6b5c106dc2d07b60c5b0ae380d8bcc3,2025-10-19 21:26:19,pay_utility,176265.0,KZ037225586040534490,True,
414,6f63a1f82d89f909cd865c7704bd2437,2025-12-25 00:45:37,pay_utility,53748.8,KZ141373503032385245,True,
415,f7442368bf6ba4e400f831d3939a0a1b,2025-11-21 07:02:33,login,,,True,
416,ad585fdfecaf4fdfb42e5c30fdfcdfcd,2025-12-12 19:34:09,change_password,,,True,
417,e94ecb359476b3ab0d1fcc2dc3c6e54d,2025-10-29 10:32:59,logout,,,True,
418,725787bce1bcf23a24f4632718eb63fd,2025-11-24 04:54:38,logout,,,True,
419,644c96efe6dba0b5620d9cf97e975fde,2025-10-08 15:46:11,pay_utility,29200.56,KZ041297764804489132,True,
420,c84b506b40011e40c9e0cc45cc21bba1,2025-12-06 12:34:24,logout,,,False,validation_failed
421,fed67be2a05ad33b1c85052f6fa70b8a,2025-10-21 17:30:59,make_transfer,10091.53,KZ893445902126119550,True,
422,befff57b95125c7f4ba1a6e4ff6a1485,2025-10-04 22:33:59,logout,,,True,
423,2f2bb53aefedbc295caa0e8386d29cbb,2025-12-02 18:32:39,logout,,,False,validation_failed
424,ad82cbc904e41a60b8d4dcbda0dd6572,2025-09-06 16:33:29,pay_utility,33820.28,KZ495016136938572631,True,
425,5ebd24bde1eb43f3bedbc2acf7c1c74b,2025-09-19 02:10:08,pay_utility,54556.23,KZ444118151905122081,True,
426,e689ebb6dec82a04ae5bfe436c29db97,2025-12-16 00:18:19,pay_utility,35113.46,KZ444628152811679660,True,
427,181d51e5ea3b2ce88a6e34ca734a4cbf,2025-12-18 22:38:15,view_history,,,True,
428,496110bdadb5f604f5b1eb46ac5b88be,2025-11-13 00:44:51,view_balance,,,True,
429,181d51e5ea3b2ce88a6e34ca734a4cbf,2025-12-18 22:34:59,view_balance,,,True,
430,711a28a65fb2a5f3b527b510bfd0c2ff,2025-12-21 10:30:15,open_card,,,True,
431,dd4ceb02c304be76aada6be6e0bedb27,2025-10-05 02:15:23,view_balance,,,True,
432,fa3ded87ff8cc08d56f2f15a0efdee5b,2025-11-20 13:12:03,login,,,True,
433,f9aca68fc1fb86fe66137228e2ef3f6e,2025-10-17 15:02:45,view_balance,,,True,
434,1adad294da70ee86ac76810f22dbbe35,2025-11-07 09:26:37,view_history,,,True,
435,d9df3f133e6dc64decdd921c02546d5f,2025-11-14 11:45:54,open_card,,,True,
436,f73e27e8fdbb5b4bdf5f738dd01ccf94,2025-10-29 03:48:51,make_transfer,21133.54,KZ311539285877811284,True,
437,bafe543bfd0e9c8b8a9638beaf19a542,2025-09-28 10:32:27,view_balance,,,True,
438,f065bcc09dacfbf5ce0cc464ae816676,2025-12-17 21:22:32,login,,,True,
439,a15edd1bbff724b3fb555cdf0ea88aeb,2025-09-02 14:27:29,logout,,,True,
440,b857ab1e5ac25b408ddcb80f9ae8341f,2025-10-23 17:29:03,pay_utility,103113.3,KZ376589073614760330,True,
441,c6c5ce8ed688eebbda9cecd8bda748e4,2025-12-28 16:06:58,view_history,,,True,
442,93a8b05f0f719d3a7da42971ba94aea4,2025-12-09 06:56:33,view_balance,,,True,
443,a96ec7c3ddc65da89e185d5e3cc06a3a,2025-11-28 13:57:01,make_transfer,108483.17,KZ958067163959488750,True,
444,ebf2f95d5e47ce2ee1cbd12b17093a5a,2025-11-12 19:04:20,pay_utility,94548.0,KZ849003072046268257,True,
445,9ad58f5b6dce9c7d8f2ff1df9d81eed8,2025-11-09 13:52:04,logout,,,True,
446,ee5f6dc3b6f5881fafd76daebd9aee6f,2025-12-30 07:23:37,make_transfer,15572.5,KZ645624194325395036,True,
447,8eadcc60e7fdd4e70b5fe2cd56dec57e,2025-10-10 03:19:22,open_card,,,True,
448,3335ff8ca766a9fff3a5a6dad2cb32ed,2025-10-16 09:52:29,view_history,,,False,validation_failed
449,4ca06bbbde1a38954fb51ceabf19d6d5,2025-12-11 16:31:54,make_transfer,172750.02,KZ621127035303287714,True,
450,ee5f6dc3b6f5881fafd76daebd9aee6f,2025-12-30 07:25:38,open_card,,,True,
451,b60fefba44a62c8fd0eb65c84dac980d,2025-12-10 21:16:07,change_password,,,True,
452,413dba6df947e6caa55e8ecfb78c120c,2025-09-30 16:31:04,pay_utility,8240.43,KZ960243507947815305,True,
453,1b3e8ccea5064ecc75ccc80ea5b8b83b,2025-09-09 14:35:02,change_password,,,True,
454,c7504a6e2aacc0a4601dc7fd90cbb4c2,2025-12-20 06:59:53,view_history,,,True,
455,ada185c30e3c5d26558aa4ebf0f2ae06,2025-09-14 06:44:14,view_balance,,,True,
456,284aa169d3fcadcfc0203b44cf0db5d4,2025-09-16 22:37:23,pay_utility,120273.46,KZ745306599778775671,True,
457,dc4d5ecf6f152aba1a6eff0f6241136b,2025-11-20 07:14:42,pay_utility,94108.45,KZ714088711721645716,True,
458,ed6f7abbb28bf53d3252ad03b1bd1dfb,2025-10-06 00:10:14,make_transfer,32590.38,KZ096997856650698178,True,
459,2a1cdb3ad22bfcfa13bc2b4bcd37c68f,2025-11-07 06:14:52,change_password,,,False,validation_failed
460,0bcfc74acf9e0ccfe1f36633bc5e95cf,2025-09-11 01:58:00,login,,,True,
461,aaaf04be8afbf8e7328a8cec5ba2ebf1,2025-11-05 17:35:09,logout,,,True,
462,65bdfa2dfd97f6ad008a06d8bafd04fa,2025-12-02 15:29:13,view_balance,,,True,
463,7defcc64f56e8ef1fc7adad743be6d2a,2025-11-14 14:17:42,make_transfer,177399.51,KZ366003549443036996,True,
464,60fcf7605a3af4baaaff6ba01c04237c,2025-12-13 21:10:38,login,,,True,
465,29cbefca05bfd28ce43b4c78137cb4ad,2025-11-19 04:56:58,pay_utility,31133.86,KZ703006682768524323,True,
466,6d106d4cb5dee4ddc027c6710ac6da5d,2025-09-17 19:21:41,logout,,,True,
467,e1ed2ed3d6e9af5e8d680e81fe30d12d,2025-11-20 11:49:29,login,,,True,
468,c10c04dafc9f0dd033826e06f4df88ac,2025-12-11 19:08:28,change_password,,,True,
469,a44cc2deef57f6814f8cadf8cabdebbf,2025-12-14 07:28:57,change_password,,,True,
470,9c26e76dbd0b3a2bbeb7f91dfcec156f,2025-09-17 09:42:00,open_card,,,True,
471,a96e1eef6ea99a4bfe7f2e79c4fabae4,2025-10-10 14:55:08,view_history,,,True,
472,3e852cca98ccc5b9f9b66adff7c0fa0e,2025-09-27 08:29:37,make_transfer,28782.6,KZ943832926848304566,True,
473,f7fff5d09829abd28edadecc29fadd4c,2025-10-02 08:29:44,change_password,,,True,
474,e7b5a6fa80abb992a32a7b1cdba998c1,2025-11-20 22:08:25,view_history,,,True,
475,abbd6d76390e476e61685ae8ba95dcdd,2025-09-07 17:08:48,make_transfer,104072.87,KZ034043167676497724,True,
476,0bdea3400caea61a8d88eeebdc3af83c,2025-12-19 07:46:35,view_history,,,True,
477,b0a80b646db31d4b2adebc1fa2e35bec,2025-10-27 06:12:56,logout,,,True,
478,d4afe20a0b189d2f5de0ee3dee74e996,2025-09-27 01:51:47,pay_utility,70028.93,KZ682899468149517986,False,validation_failed
479,d19fcb2cfdb57e2eee24dc355d38efbc,2025-09-16 10:24:30,open_card,,,True,
480,f182d3b15cb0ac86cae25bb16f3bdeae,2025-11-13 08:01:46,pay_utility,162158.53,KZ212970078636724690,False,timeout
481,ff81d7193eebc9eaa34de7d59d4cfd21,2025-09-22 03:13:28,view_history,,,True,
482,fbcd1c7e33f8fcef2c4ccab2a57310c9,2025-11-13 07:29:51,open_card,,,True,
483,bb27f871fd13e2bedb5c6d7bcfb9bf7a,2025-12-13 02:47:17,make_transfer,133918.6,KZ749278819033734592,True,
484,d2ec0b7343218914aef78f53779f67b8,2025-11-26 10:18:02,change_password,,,True,
485,bdeee3b1694bcba6c2afd9801021db0a,2025-09-19 10:14:04,view_balance,,,True,
486,90fa211c8ef46031bddfcbbd38eabb0b,2025-12-23 09:03:02,view_history,,,True,
487,9f3e9a0f5be54a982ffd7fbc1c6d8c9a,2025-12-07 00:36:15,change_password,,,True,
488,ebe36b32f7a9ed3e6cf1322b45beffeb,2025-11-07 18:27:23,pay_utility,163533.25,KZ580780947689041094,True,
489,cfc13175fa7fd33e7c3ea7da53daabac,2025-12-29 00:40:37,logout,,,True,
490,2558eb23f299c2fdba2d064eaddeb1ab,2025-10-21 20:38:24,view_balance,,,True,
491,283af6c77f4482c99fa1fed90abac680,2025-11-13 17:56:40,view_history,,,True,
492,2696cfa78e9d36afbadfaacd3bc84ea1,2025-11-03 00:55:30,pay_utility,176298.41,KZ424034783399508474,True,
493,c82adedd2cfcae98dbe6af16eabbdee7,2025-12-12 17:06:34,make_transfer,101821.97,KZ005267556998364988,True,
494,e3e99bab5ee0de045aedf3dd42cc5bb3,2025-12-05 10:16:56,login,,,True,
495,d35ef0ed2aeeb40bbb4c8e01e908d3bc,2025-12-25 14:19:22,make_transfer,180588.57,KZ906974997631383240,False,timeout
496,e7fcaebbbfb13d3dcf48458e90dcff8b,2025-12-12 23:16:47,pay_utility,51547.79,KZ627661647203962371,True,
497,0dc2caffa4b4f7c66167e0ddc86fa459,2025-12-21 20:11:15,make_transfer,21531.9,KZ089328433235525449,True,
498,4d7c35eaf67b21520307edaf196eb6f7,2025-10-06 11:00:10,login,,,True,
499,4e6fbbecdee2d8db256b5e817eea31ed,2025-12-24 07:36:49,open_card,,,True,
500,4c4d9ec3e3deccaf162a7c39bafaa77c,2025-10-27 21:26:03,view_history,,,True,
501,0dd4a2dac54f7eddc5febd9af6f01e29,2025-09-17 11:29:36,logout,,,True,
502,d5b09fbebcbc45cea7396fad69ed32be,2025-12-14 13:22:55,login,,,True,
503,db91c4d41f4b7e3b5eae4ffeacae5dfc,2025-12-10 23:03:24,login,,,False,auth_error
504,5f9720644a7a9cd8aed35043bda55de7,2025-12-19 12:17:51,change_password,,,False,auth_error
505,7a6a51ebdacea472b801dedacb2bcfef,2025-12-30 00:58:09,view_balance,,,True,
506,3c5c4cecf4dc0766f8cdc7efd31daaba,2025-09-22 22:32:01,pay_utility,93656.05,KZ326375444495927066,True,
507,7dfa90dd9fe17edba3ea7d27dc30aad2,2025-10-12 10:21:59,logout,,,True,
508,e21bc8af32455b4f2c5d7aaebbfb9317,2025-09-17 11:36:46,login,,,True,
509,e6a78e042c9f0ad57b496bfd8f254db5,2025-09-14 20:59:13,view_balance,,,False,validation_failed
510,b05506db5da0b9e2b034d9b95a141823,2025-10-03 17:18:45,pay_utility,52021.93,KZ748212591730804248,True,
511,5a8e3e550d7a2b015bee8caef1dc0537,2025-10-27 17:58:18,make_transfer,67916.67,KZ160594425126672829,True,
512,7ecc645cff8dcd9dd525acfa9241c44c,2025-11-20 14:56:59,open_card,,,True,
513,1f8eaa95b9c5abd7a8a1bffc249caabc,2025-09-01 02:16:15,view_balance,,,True,
514,6bdee64aa2b2c0bd0b65fdb5e35f4eae,2025-12-22 23:10:46,pay_utility,41210.33,KZ066841817934927991,True,
515,1ceafda52ba0c729154cd27158fb6e66,2025-11-16 07:21:46,logout,,,True,
516,ae0dda785eff446ad4bfcc97cacee5d9,2025-11-26 21:45:14,make_transfer,21837.2,KZ277818314413780853,True,
517,ad425555068d64a4f4f9cc4ff5c6554e,2025-10-04 14:05:47,logout,,,True,
518,ca93fbe8d31ccef2183ed25c5591c179,2025-10-23 01:51:41,view_history,,,True,
519,3a9cfedfbfca9bbd444d9b30ae8992d5,2025-10-06 10:02:40,view_balance,,,True,
520,7bbfbc4eb94751ef4eb40dfb9ae7a4a5,2025-11-03 18:08:22,login,,,True,
521,d0c2ebfed36bdb92f1c9a3b77de8b7ee,2025-11-12 00:27:12,pay_utility,40484.31,KZ619596142027256697,True,
